"Team: Oberoi cecil is a wonderful combination of Excellent property managed by amazing team with highly customer centric mindset. Kudos to Deepika, Ankita, Aanchal, Manasvi, Tameema, Gaurav. Right from pre-checkin confirmations, to checkin, stay and check-out : All points so well taken care of. Food is very yummy and Sous Chef Mr Raj Kumar personally attended and interacted so well. Entire team is awesome and we were very very well taken care of by Aanchal and Ankita.  Facilities: Indoor pool is a great delight, Kids play area, Lounge, Lobby - everything is so nice and classy and experiential.  Location: Well placed within city center limits",Date of stay: December 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"I travelled with my parents who are seniors. The staff were very courteous and attentive. The stay was comfortable. The buffet breakfast is outstanding. Chef Raj Kumar Bhatia takes special interest in attending to the guests' needs and customizing dishes. We appreciate the automatic upgrade to the premium valley view room, from which the views were indeed mesmerizing. We also enjoyed receiving a pair of traditional Himachali wool caps as a present from the hotel. They shall serve as souvenirs of a lovely trip.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
We visited The Oberoi Cecil in October end 2021 with our children. The hotel is true example of luxury and exemplary service standards. We were given a beautiful suite overlooking the Himalayas. The heated pool was the highlight of the stay. The hotel is located very close to the Mall Road and hence very convenient for tourists. The team at The Oberoi Cecil went out of their way to make our stay so special. Few names that I must mention Sadashivam ( went out of way and made the F&B experience absolutely unforgettable). The entire FO team lead by Ms. Deepika and the lady who checked us in and the lady who saw us off on the last ( Manasvi if I remember correctly) were so warm and professional. And of course on the top of list was the leader himself Mr. Vishal Virmani who met every…,Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Placed in a prime location with amazing views of the Himalayas and Shimla city along with luxury, great food and extremely cordial staff places it among the top in Shimla. One must not think twice before selecting hotel for trip to Shimla city.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"- Extremely Hospitsble staff. To name a few Rajkumar, Kartik, Gaurav, Rohit from F&B. Deepika, Sanjana from housekeeping and front desk and Sunil (driver) and the spa lady therapist....All these staff were exceptional. The hotel is a true five star and they really care about every small thing about their guests. We went in for 4 nights for a birthday and anniversary Celebration. They decorated the room and sent in complementary cakes on both occasions. They kept checking with us if we need something. Rooms are very nice and well equipped. Children play area in particular is large and equipped with Xbox, Air hockey, Carrom, pool, and play area. We enjoyed swimming in the 30 degrees warm pool morning and evening and also took many Spa therapies. They organised bonfire every…",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
All the staff was exceptionally professional and attentive from the reception to the pool side to the restaurant and in dining service as a family we thoroughly enjoyed our stay and felt very much valued and cared for. Outstanding.   Special Mention for Rajat & Sonam at the restaurant & Veronica from House Keeping for making our stay comforting.   Thank you team Oberoi Cecil,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"The hotel has amazing views from the valley view rooms. The hotel staff, amenities and services were excellent 👏🏻. Special mention to the hotel staff namely Mr Rohit, Mr Abhishek and Mr. Rajkumar for making our stay so comfortable and enjoyable. Each meal we had was delicious and well served. Thank you to the Oberoi Cecil team for giving us a memorable experience and making our trip to Shimla unforgettable 😊.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
We visited ur hotel on 19 Nov 2021 on our wedding anniversary...as usual v really enjoyed a lot as the hospitality of ur hotel and staff is amazing...especially in the bar section Mr Saurab...and the cheff Mr rajkumar... They made our day very special...wish to visit again and again Regards  Richa & Gajender❤,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"I have been to this hotel many times and every time , I am floored by the hospitality provided by the team, specially Chef Bhatia , he comes across as a very warm person, always smiling and ready to serve you the best of the cuisine that he can offer.  He is always happy to share the recipe . Chef Bhatia , pls keep it up. I'll see you shortly",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"The whole experience in staying at Shimla could not be complete if you do not stay at Oberoi Cecil. A heritage property, well preserved and maintained. We were overwhelmed by the EXTRAORDINARY OBEROI HOSPITALITY. This is beyond expectation. Our complete family leisure time was very well taken care by the management of the hotel right from the beginning to check-out. Everyone in the hotel whom we had interacted or used their service, their response and delivery was outstanding. Hats-off to the management. Moreover we are still not out the Shimla 'hangover' and we will definitely visit again and stay with family.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"This is one of the best heritage property I have visited. Out of the world hospitality and service. The food was extremely good. We got an upgrade to the suite which was the best part. Deepika went out of her lengths to make our stay even more comfortable and memorable. The most important part was that I had forgotten my wallet in the room and I checked out and left for Manali and then for Chandigarh. So Mami one of the front desk manager made sure that it reached to me safely so she sent the wallet to our Chandigarh hotel before we headed back to our hometown.  This was a very very kind gesture that is always going to remain with me of these hardworking people of Oberoi Cecil, Shimla.  Highly recommended and kudos to the entire team.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Chef rajkumar is the star of the cecil oberoi.  He serves amazing food and also gives very devoted classes to any of his guests.   During our stay chef Raj kumar attended us humbly and cooked food at our request , he made our stay memorable just because of chef rajkunar we want to attend the hotel again and again. His dishes were highlight of our stay..",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Staff was extremely courteous and helpful and very prompt at entire property in every department be it front desk, F&B, Housekeeping . Chef Rajkumar went out of his way to prepare customised kids menu and make us feel at home. His dishes were highlight of our stay, unforgettable taste of Malai Kofta a must have.",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Fantastic….nothing to beat their hospitality  The staff from house keeping to front office to restaurant every thing was superb  Food and service was par excellent  Chefs looked after each and every detail  Food was delicious service was too good  Toiletries were of good standard  A beautiful hotel after a long drive from Chandigarh  Would only go to Shimla again to stay in Oberoi  A stay truly wonderful etched with good memories  Well done Oberoi staff,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"An excellent hotel.. 134 years old property British looks, Woden finishing with amazing hospitality!  Very courteous staff!  Always happy to serve 24*7  Deepika mam is just awesome .. always there with smiling face ! U just want anything .. she will get it !   Big part is what u think u get it .. it’s all above your imagination!   We wear 15 peoples and all are stick Jain.. Special thanks to MR Rajkumar Bhatia, head chef of hotel .. he take Care for us very well, prepare very yummy and delicious Jain food,all the 4 days ..  anything u order he makes it !  Many thanks to Reshav and Pawan who are always there on dinning area to serve food on our table !   He gave us take away food (sandwiches and juice ) for our last day travelling, it helps a lot in our journey !!   Overall…",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Great hospitality at the Oberoi..as usual. The view from the room is amazing  and the staff is extremely friendly to make your visit absolutely worth the money. Good food, made to your taste always adds to the experience. Thoroughly enjoyed the stay!",Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Had an opportunity to stay at the Cecil Oberoi for 3 nights. What an experience. A period hotel that stood the test of time. From the rooms to the spa and health club was great. Had dinner at the Resturant all three nights and the food was Superb. Chief Raj Kumar is an inspiration. His interaction and care for the client was exceptional. He is a stand up ambassador for the Oberoi Cecil. That being said all the staff that we interacted with are exemplary in their tasks and overall the hospitality is something that will always bring us back,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Such a charming little place.  The history is that this was Mr Oberoi's first hotel and all his love has clearly gone into it! The staff is lovely and although they were short staffed as recovering from Covid and lockdowns, they had recently reopened and they did their best every time.  The breakfast spread is great, the food is excellent and the chef was wonderful. Loved the lounge area for just taking breaks and having a coffee or a drink between all the Mall road walks!  We did a gorgeous dinner in their fancy dining room and it was amazing an experience.",Date of stay: August 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"This was our first stay in an Oberoi hotel as we are staunch believer in Taj hospitality. But we don’t regret our decision as in service and maintaining the high standards of hospitality Oberoi Cecil was even better than our expectations.  From check in onwards everything was perfect.Beautiful well maintained rooms with lovely furniture, exceptional services by each and every department made our 2 nights stay really memorable.  Ankita from check in was really sweet and in a very cleaver and efficient way kept engaged us in lovely chitchat to cover  the slight  delay in allotting us the room.  Usually we get upset if check in takes more than 15 minutes but in this case we didn’t mind the delay as Ankita kept us engaged us with her knowledgeable discussion about Shimla and Oberoi…",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Had gone to Oberoi cecil shimla for 3 days for my son's birthday and had an amazing uber luxurious experience there.... The best service and value for money luxurious experience....the cart view is an amazing restaurant..just to call out the amazing service and food by chef rajkumar and the service by mr.rajat and mr.pawan under the leadership of mr.nilesh jain... One must experience this beautiful sevice once in there life...for me it will be many more in the coming future...kudos to the Oberoi group and thanks for making my family get together so wonderful,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Stayed at the Oberoi Cecil for my brother's birthday...it is an amazing property with everything amazing...I could not point one negative in anything...the cartview restaurant was out of this world..special mention for the amazing service done by mr.rajat he was exceptional under the astute leadership of there f&b manager mr.nilesh...the chef mr.rajkumar Bhatia has an exceptional team who made the stay more beautiful with the delicious dishes they prepared...I was amazed at the small details the team took care of...each and everyone of them visited our table just to make our experience more splendid...also ms.ajita made the check in experience seamless and smooth... Iam happy to have this beautiful Oberoi Cecil experience in my life...thank you team oberoi,Date of stay: November 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Every time I stay in an Oberoi Hotel there is something special to remember, some gesture , some experience ! That is what sets it apart amongst the best Hotels in the World.  It is imbedded in the very culture of the staff to look after every guest as a very important person.  right from the check to check out the experience was pleasant. The young men at the reception went out of their way in helping us with the luggage at the time of check out.  The Chef Ramkumar Bhatia appeared magically at the very moment when my wife was wondering about the recipe of a dish and he so enthusiastically obliged by writing it for her. Ms. Bajpai was very charming and diligent and so  were the young men who served us on the first night. The rooms are spacious and very beautifully furnished with…",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Had stayed for couple of nights with my kids and wife and the property is amazing. We really enjoyed the indoor temperature controlled swimming pool, the room had amazing views , and the team was very warm and hospitable. We loved the mocktails and cocktails at the bar with the live piano being played. Would like to specially thanks Vishal and his team for the amazing time we had.",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
I have had the pleasure of staying at Oberoi Cecil and I am actually in the middle of my stay here in the property.. Last 3 days here have been some of the best I have ever had on vacations. Oberoi's staff is just super.. I hv stayed in a lot of premium properties across the world but this one is one of the best I have stayed in. Rite from the check in to the breakfast and dinners.. Mr Raj Kumar the Chef at the restaurant is one of the gems of the property. He is so personalised. So detail oriented..We are having a great time here and I am one hundred percent sure that it will continue to be very very good.  Thank you Oberoi's for making our stay special.. We thourly enjoyed,Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Cecil is a beautiful property with great legacy and heritage.  We stayed here for 3 days and were in total aww of the services they provide.  I’ve visited many hotels, but Hospitality like Cecil, I’ve never seen, They just don’t know how to say No to their guests  They have great food, all are meals were delicious, special thanks to Chef Raj Kumar, even after being such a senior chef, he was so humble and took time to visit us time to time and recommend us different dishes and specially came to serve us and tell his life journey and he even gave us a cookery session after taking out his precious time. Apart from this Rohit took great care of us at the new outdoor space of Cecil property with Borne-fire in the chilly weather and drinks  They even have a variety of Massage…",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Excellent hospitality G.M. n the whole staff is so kind n helpful. Chef Mr.Rajkumar.Bhatia. makes awesome dishes shouldtry one . If visiting Shimla must stay in Oberoi Cecil it's once in lifetime experience. Would highly recommend. Rest name says it all. OBEROI....,Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"It had been a while since we stepped out of Maharashtra.. Tired of visiting Lonvala and Mahabaleshwar, we decided to visit Shimla (Queen of mountains)... After a fantastic lay over at JW Marriott Chandigarh we reached Shimla... Everything about Shimla is refreshing...We decided to stay at the most iconic heritage 150 yrs old hotel of Shimla, The Oberoi Cecil... Everything about This property is so Royal and has a touch of British era...Right From the entrance to hotel room, service, mannerism of Staff, food... This was our first stay at a Oberoi chain of hotels, though we are very well aware abe have experienced impeccable hospitality of Trident hotels at Udaipur, Agra etc..   Location wise this beautiful hotel is situated bang in the City, near Shimla station, Vidan Sabha, a…",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"We stayed in the property from 16th to 19th October and it has been a very hospitable environment all around. Starting from Ms Deepika and Ms Ajita in front office to chef Mr Raj and Mr Pawan in F&B. We were highly obliged by their hospitality and personalisation. Mr Raj catered to our needs above and beyond the menu and Mr Pawan and team gave him full support. Ms Gureet and Ms Manasvi were very helpful in their areas, and room hospitality people specially Nima very artistically setted up our suites. We are thankful for making our trip such memorable that we have our expectations up higher in our next visit to this home and ongoing Oberoi properties. Regards, Shreyans Anchalia",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Had an excellent family holiday at Cecil Shimla. The ambience and the whole staff were just superb giving an Immaculate service  with a smile. The general manager Mr Virmani takes keen interest in all the bookings and makes sure that the entire team works towards achieving the comfort and satisfaction of the guests. Excellent food at the restaurant by chef Raj Kumar with ever smiling servers Rohit n kshiti Not to miss the superb cocktails at the lounge by saurabh. Perfect housekeeping and cleanliness... A perfect holiday experience...,Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"I think what made the mountains and a rather crowded Shimla grow on me was my stay at Cecil! The warm hospitality, outstanding food and cozy interiors made my overall stay comfortable and beautiful. From miss Deepika at the front desk to the amazing chefs, Mr Pawan, Mr Siddhant and others at the restaurant who made sure we had a smooth dinner amidst rush hours, Mr Saurabh at the Bar who was generous enough to teach us some drinks , to the lady in charge of hospitality, the staff felt like family, all smiles and tremendously warm.   Can’t wait to revisit!!",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"There comes a time in everyone’s life when they realise the value of good hospitality. The Oberoi Cecil will ensure that you realise this the moment you step into their hotel. Warmly greeted with traditional folded hands by the valet, the guard, the door man, the concierge, the manager and finally the receptionist - you already feel like royalty within your first few minutes at the property. Everyone has a smile on their face. Everyone is genuinely happy to help you even with the smallest of things. They might take time to fulfil them, but they’ll never say no to your needs.  Me and my family (8 of us) were travelling to celebrate my mother in-law’s birthday and had booked 4 rooms. On our request, the hotel upgraded my mother in-law to an upper category room as a special gesture…",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"The OBEROI CECIL ‘has it all’ for us, centrally located, room with pleasant view & awesome weather, but the thing that really sets this property apart is the hospitality. From the concierge, front desk, restaurant, play area, housekeeping, everyone is there to facilitate you.   We stayed for three nights which is really an excellent stay.  Walking into this property is like breathing hospitality.  People knocked themselves out to make our stay memorable and they anticipate all the things that are required for a lovely stay.    It is must go property especially with kids where they have lot many indoor games for all category kids & adults, heated pool and rich library.  Food quality & presentation is amazing.  It has been very well maintained though it is quite old heritage…",Date of stay: August 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Though I personally was not staying at this property , however I wanted them to arrange something for my friend who was staying there for her 10th Wedding anniversary.  The team went out of their way to help me , took all their dietary preferences and helped me arrange everything i needed. They arranged a delicious cake from their end and connected me to a florist as i wanted to arrange the flowers my side. They even asked me for the couple's picture and gifted it to them as a souvenir from Hotel's side.  Starting from Ankita at the reception  , their Manager Deepika , the florist Kewal , staff members Sonam and Sadashivam . All of these people were a part of my friends happy experience which they will cherish forever.  Now i am looking forward to visit this property soon.",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"What does one call a home away from home?our stay at Cecil was one of such kind.we were pampered to the maximum by all the staff.We just had to request for something and within seconds they appeared like genies. Special thanks and great work Deepika Manager , Jaspal with his magical touch to the food and the way he obliged us. and not forgetting Vineet who had all the patience to explain everything in detail to us.Overall a beautiful property with a fantastic team.Just cannot wait to. revisit again.",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Oberoi hospitality at its best. From check in to check out including housekeeping, activity center, spa, restaurant with each staff providing prompt, friendly and exceptional service. A Special call out to restaurant team-Rohit, Sidhant, Priya, Rajat, Divyanshi superbly led by Vineet who made sure every single meal was a memorable experience including for catering to kids needs!! Great work by Ankita, Rahul and Deepika for overall comfort and ease in getting things done… overall best ever 3 days family stay with great hotel experience.. keep it up Cecil Oberoi team!!ever thinking of visiting Shimla-Oberoi Cecil is a must stay..!!",Date of stay: October 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Spent a memorable 3 nights with my family at the Oberoi Cecil. The property itself might be smaller when compared to other Oberoi hotels. But they more than just make up for it with unarguably world class standards of customer service, attention to detail and etiquettes. Can't credit them enough for this. The front desk staff, the servers and the chef's. Everybody and everything was top notch. The long drive from Delhi and the associated fatigue simply evaporated after arriving at the Cecil. The activities center kept our 2 year old son. Hope to be back soon.",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"In covid times, we drew up the courage to take our 2 year old for a holiday for his birthday. We wanted the best available covid safety protocols in place, So we choose Oberoi Cecil.   Upon arrival we were welcomed with a warm immunity booster drink and everyone had masks gloves on. The checkin was done contact less and in less than 30 minutes we were in our room. The room was clean, warm and had beautiful view. Our baby felt at home almost instantly.     The food is delicious and the staff is very courteous and friendly. Chef was kind enough to serve us with some signature dishes - paneer lababdar, tandoori chicken etc. and every meal was special throughout our 2 night stay.  Special mention- the tandoori chicken is the best according to my husband and he would know he has…",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Well Well Well, don’t know where to start. This review is about my recent visit to Shimla. I asked a few friends who have visited the place and gave me options of different hotels in Shimla. After all my research and feedback, while i was exploring the hotels . I saw Oberoi property ( Oberoi Cecil). Since I have stayed in Oberoi in the past , of-course in a different city and different country. I decided to stay in Oberoi Cecil. Man man man , what an experience. Hands down , out of all the stays I have had in best of the hotels but the experience in Oberoi Cecil. had been the best so far. The moment we checked in , front desk is so welcoming. Supervisor and front desk manager personally visited to greet and made my day. Rooms were spacious and properly was very warm and…",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
It was nice stay. Rooms were comfortable. Service of housekeeping & restaurant was excellent. Chef Rajkumar is a big asset of ur property. He served us as we were his personal guest. We were satisfied from his services. We will come soon. Tnk,Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_40""></span>"
"Fun Food Friends n The Cecil   It was Independence Day Weekend stay at The Cecil for 6 of us ...3 couples....6 Friends since eons.  Going on a Holiday with Old Pals means, there's no room for pretense....it's just pure simple  unadulterated  unfiltered fun... but then there's a flipside....you are so caught up in your own world that quiet hushed environs are on more than a few times punctuated by boisterous laughs....the formal dining has 6 pals giving table etiquettes more than a miss or two....sharing soups n even main courses with gay abandon....  ....And this is where the Beauty of The Cecil came to the forefront....THE ABSOLUTELY WONDERFUL STAFF ....at the restaurant, they simply played along, pampered us royally with the most delectable food, saying no to ABSOLUTELY…",Date of stay: August 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Had a wonderful stay with the Oberoi Cecil. Really enjoyed the hospitality by the sweet and courteous staff. In particular enjoyed the delicious food prepared and served by the chef, Rajkumar Bhatia. Really felt at home. Made memories for life. Would definitely love to visit the property again.",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Excellent service and care by entire staff particularly the warming welcome and during entire stay. The food tasted delicious especially the preparation by Chef Raj Kumar Bhatia was too good. Overall the stay was comfortable and memorable one.,Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"I visited shimla three times before but this time it was an excellent stay despite raining. This was a birthday celebration of my wife. Santosh,sahil were excellent in housekeeping. Manasavi at front desk was excellent. Rohit and Sachin were excellent in dining along with whole staff. Wonderful experience. Keep it up.",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"“Athithi devo bhava” (guest is god) is something that is a part of the oberoi group culture I am so appreciative that  exists a place that still values client service. From the General Manager Ms deepika kukreja to the door keeper, each one took great care of us. Such humble people with so much kindness in every gesture.. It was my husband’s 40th birthday celebration, and choosing Cecil the best decision we made as a family. The Front office incharge Mr. Kushagra, Ms. Manasvi, Ms. Ajita and others were welcoming like sunshine on a cloudy day, just a greeting from them brightened our day. The f&b team was simply lovely and like a genie would always say your wish is our command. We were honored that the President  of India was in Cecil the same time as us and they executed our…",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Beautifully located property with old world charm. Staff is excellent, very warm and helpful. Our stay was slightly disturbed because of the VVIP visit but thats out of hotel control. Heated Swimming pool, breakfast spread and location of the property is excellent. Look out for Deepika at the front office for any extra help. Hotel graciously provides extra goodies and upgrades you where possible without asking for it!  Wonderful hospitality as expected from Oberoi.",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
The landmark property of the Oberoi group. Very pleasing experience to stay. Adrija’s hospitality was excellent. Chef Rajkumar pampers you with lip smacking recipes. All in all a great holiday experience.  Thanks to team Oberoi Cecil and I wish all of them a great future.,Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
We had a wonderful experience at oberoi cecil. Each and every thing eas upto the mark. Staff and service at the property was above expectation.We would like to mention Chef Rajkumar and Adrija who made us feel pampered and made sure our stay is was fantastic..,Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"We had an excellent trip to Shimla and stayed at Oberoi Cecil for 4 nights. It was a terrific experience, great location, very comfortable rooms and excellent staff. Overall Customer Service was world class. Will surely stay there again. Well done Oberoi Cecil!!",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Had a fantastic time with family . Team Cecil made it possible - right from check in to services - Hospitality at its best .  Vineet , Sonam , Chef Raj Kumar Bhatia- All made our stay  comfortable and enjoyable .truly 5 star service from heart . Kids enjoyed the pool , activity center and food at",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
Stay in an heirloom Luxury place either for one day make me feel prodigious. The vintage affinity of the quondam British Raj. Incomparable hospitality. Kids received gifts from staff while checking in . Hygiene level is too high. Super easeful palatable food . Restaurant staff is beyond words and masterly helpful. They booked private pool timing too .,Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"Had a wonderful stay in shimla , the hotel has this beautiful colonial vibe . Thanks to the staff , Bhanu and vineet  at the restaurant . the chef and the front office for going out ofvthe way to make my stay comfortable .",Date of stay: September 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
"We visited Cecil after many years and were extremely happy with our  choice. The hotel has the best hospitality... starting from the smooth check in by Manasvi to the rooms, service, food, ambiance.. everything is perfect. It was a pleasure getting pampered by the hotel staff who went out of their way to celebrate my birthday all day long. Cake at the breakfast table, room decoration, special dinner...all",Date of stay: August 2021,"<span class=""ui_bubble_rating bubble_50""></span>"
